paragraph_idx,page,entity1_name,entity2_name,similarity,should_merge,confidence,reasoning
32,331,Roman culture,Romans,0.6247151014825092,False,0.9,'Roman culture' (a cultural concept) and 'Romans' (the citizen body/people) are related but not identical. One denotes the cultural practices and influences of Rome; the other denotes the people/citizen body who embody and practice that culture. They should remain distinct.
32,331,Roman culture,Roman Empire,0.619055188087315,False,0.84,"'Roman culture' (a cultural concept) and 'Roman Empire' (a political/state entity) are related but distinct: one is the culture of Rome, the other is the imperial political entity. They are not strictly identical and should not be merged."
32,331,Roman culture,Roman Mediterranean,0.6149493475010837,False,0.9,"The two entities refer to different concepts: one is a cultural concept (Roman culture) describing customs, arts, and influences; the other is a geographic/political region (the Roman Mediterranean) describing the area made possible by Rome's institutions. They are related but not identical."
32,331,Roman culture,Christianity,0.6133311077941038,False,0.92,"The two entities refer to distinct concepts: 'Roman culture' is the cultural practices and influences of Rome, while 'Christianity' is a religion that was fostered within the Roman Empire. They are related (Christianity arose and developed within Roman cultural/political contexts) but are not the same historical entity."
32,331,Roman culture,Etruscans,0.6091724735896444,False,0.9,"These two refer to different kinds of entities: 'Roman culture' is the culture of Rome (a cultural concept), while 'Etruscans' are a distinct pre-Roman people and civilization who influenced early Roman culture. They are related (Etruscan influence on Roman culture) but are not the same historical entity."
32,331,Roman soldier,Roman census,0.6049381748549918,False,0.83,"One is an individual (an unidentified Roman soldier), the other is an institutional/event (the Roman census). They are different kinds of entities (person vs event) and are related but not identical."
32,331,Hellenization,Greek civilization,0.6017320748544158,False,0.84,"Hellenization refers to the process by which Greek culture spread and was adopted by other peoples. Greek civilization denotes the culture itself — its language, institutions, art and practices — which is the source of that spread. They are closely related (cause/source vs. process/result) but are not strictly identical: one names the culture, the other names the historical process of spreading that culture."
33,332,Hellenistic East,Greece,0.6469805786571737,False,0.95,"The two names refer to related but distinct concepts. ""Greece"" denotes the geographical and cultural region/people of Greece. ""Hellenistic East"" refers specifically to the eastern regions influenced by Hellenistic (Greek) culture after Alexander — a broader, later cultural-political region distinct from Greece itself. They are not strictly the same entity."
33,332,Hellenistic East,Hellenization,0.6423857394148484,False,0.86,"These are related but not identical. ""Hellenistic East"" is a geographic region influenced by Hellenistic culture; ""Hellenization"" is the cultural process of spreading Greek culture. One is a place/region, the other is an abstract cultural process, so they should not be merged."
33,332,Hellenistic East,Roman Mediterranean,0.614054046330428,False,0.77,"The two names refer to different regional concepts: the Hellenistic East denotes territories influenced by Hellenistic (post-Alexander) Greek culture, while the Roman Mediterranean denotes the broader Mediterranean region under Roman institutions and control. They overlap geographically and are related historically but are not the same single entity—one is a cultural/political-cultural region rooted in Hellenistic influence, the other is a Roman-era geopolitical region shaped by Rome. Thus they should not be merged."
